galaxy,cluster,sftype,agntype,right_ascension,declination,distance,redshift,modified_redshift,itot_151,itot_610,itot_1400,itot_4860,itot_18000,m_hi,cos_va,itot_24mic,itot_70mic,itot_100mic,itot_160mic,itot_250mic,itot_350mic,itot_450mic,itot_500mic,itot_850mic,itot_1200mic,K_mag,RQQ_IR_class,SD_flag,dlog_L
60090523,0,1,0,0.92637,0.47586,427.001,0.102093,0.102222365,-2.2794,-2.7081,-2.9531,-3.2947,-3.6021,10.2832,0,-1.82113,-0.791022,-0.59363,-0.626296,-0.927133,-1.28578,-1.60641,-1.74969,-2.5381,-3.06867,13.7577,0,0,0.0323926
60374667,0,1,0,0.50514,-0.47011,717.403,0.174574,0.175359525,-2.1149,-2.5284,-2.7646,-3.0946,-3.3938,10.2329,0,-2.54357,-1.34515,-1.17194,-1.27857,-1.61144,-1.96437,-2.26753,-2.40244,-3.12473,-3.61022,16.2564,0,0,0.0160246
59990605,0,1,0,0.91909,-1.35001,81.41,0.019091,0.0195421146,-1.6399,-2.079,-2.3301,-2.6805,-2.9952,9.6161,0,-1.00633,0.0458471,0.46358,0.661128,0.432851,0.0849421,-0.239387,-0.387869,-1.20922,-1.75149,10.4827,0,0,0.0229092
60025886,0,1,0,0.60348,-1.11552,276.013,0.065423,0.0656517273,-1.8857,-2.254,-2.4659,-2.7663,-3.0495,10.1652,0,-1.27602,-0.0554907,0.0136866,-0.234761,-0.647593,-1.02472,-1.33041,-1.46341,-2.15576,-2.61264,13.5254,0,0,0.0261698
60051676,0,1,0,0.76005,-0.61763,343.125,0.081642,0.080756171,-2.1955,-2.6316,-2.8807,-3.2276,-3.5385,9.9465,0,-1.71126,-0.682643,-0.403395,-0.319675,-0.572563,-0.924787,-1.24993,-1.3981,-2.21979,-2.77445,13.0954,0,0,0.0284975
59990194,0,1,0,1.29304,-2.45555,76.093,0.017839,0.0182708617,-1.6277,-2.0994,-2.3685,-2.7406,-3.0662,9.433,0,-1.03679,-0.0291166,0.237875,0.27358,-0.0174703,-0.389157,-0.724744,-0.87691,-1.71017,-2.25998,11.6182,0,0,0.0214068
60003580,0,1,0,1.2674,-3.2144,179.479,0.042314,0.0413634061,-2.1738,-2.5973,-2.8398,-3.1791,-3.4871,9.6892,0,-1.47498,-0.447283,-0.0904157,0.0767906,-0.15047,-0.49634,-0.818632,-0.96573,-1.78685,-2.33739,11.9781,0,0,0.0338509
60300843,0,1,0,1.00625,-3.09066,659.22,0.159834,0.16016348,-1.8949,-2.3403,-2.5941,-2.9454,-3.2559,10.3337,0,-1.64729,-0.0390471,-0.0084589,-0.272928,-0.678197,-1.04038,-1.33291,-1.45857,-2.1174,-2.55237,15.0076,0,0,0.0171196
60228466,0,1,0,1.4614,-4.47721,601.488,0.14532,0.144123873,-2.2637,-2.6781,-2.915,-3.2461,-3.5467,9.9517,0,-1.78044,-0.734021,-0.524415,-0.531879,-0.811865,-1.16018,-1.47405,-1.61577,-2.39702,-2.92896,13.5372,0,0,0.0163433
59992626,0,1,0,1.01007,-4.89021,110.716,0.026005,0.0267235165,-2.186,-2.6543,-2.9215,-3.2911,-3.6152,8.7077,0,-1.8114,-0.636838,-0.591808,-0.859925,-1.28295,-1.66512,-1.97278,-2.10613,-2.80101,-3.25658,15.0449,0,0,0.0312061
60004776,0,1,0,1.3348,0.75834,188.565,0.044478,0.0439521197,-1.5536,-1.9912,-2.2414,-2.5901,-2.9031,10.1549,0,-1.25322,-0.143772,-0.0328874,-0.209724,-0.589268,-0.966066,-1.28032,-1.41808,-2.15451,-2.62745,13.4872,0,0,0.0177916
60051957,0,1,0,0.82737,1.30535,348.714,0.082998,0.0814509524,-2.2649,-2.6496,-2.8704,-3.1822,-3.4725,10.0728,0,-1.91906,-0.678369,-0.59883,-0.838377,-1.24649,-1.62167,-1.92587,-2.05789,-2.7497,-3.20659,15.0556,0,0,0.0294735
60073198,0,1,0,0.63058,0.67128,393.926,0.094004,0.0950838329,-1.8793,-2.3951,-2.6877,-3.0854,-3.4164,9.9831,0,-1.25741,0.202904,0.199968,-0.0904232,-0.509323,-0.878603,-1.17314,-1.29994,-1.96151,-2.3948,14.4724,0,0,0.0221969
60247310,0,1,0,0.77407,1.86466,612.519,0.148085,0.147241915,-2.2113,-2.5701,-2.7764,-3.0691,-3.3457,10.2311,0,-1.96082,-0.659345,-0.541153,-0.748224,-1.13893,-1.50632,-1.80636,-1.93675,-2.62485,-3.08281,14.8987,0,0,0.0172399
59995039,0,1,0,0.87256,2.67831,131.046,0.030814,0.0309021067,-2.106,-2.5392,-2.787,-3.1331,-3.4452,8.7786,0,-1.74402,-0.564008,-0.516071,-0.781849,-1.20359,-1.58532,-1.89255,-2.02563,-2.72039,-3.17604,14.8537,0,0,0.0369769
60000754,0,1,0,0.79048,2.50895,166.078,0.039126,0.0394696234,-2.1651,-2.6603,-2.9422,-3.3289,-3.6594,9.9075,0,-1.48796,-0.289813,-0.277889,-0.572309,-1.00873,-1.39717,-1.70735,-1.84115,-2.53874,-2.99281,14.5829,0,0,0.0469513
60117481,0,1,0,0.68192,3.15149,468.271,0.112232,0.112464104,-2.1399,-2.5925,-2.8505,-3.2076,-3.5225,10.0341,0,-2.11756,-1.08334,-0.88262,-0.909693,-1.20527,-1.56125,-1.88038,-2.0248,-2.81027,-3.34193,14.4708,0,0,0.0207616
60154067,0,1,0,0.6196,2.7992,516.316,0.1241,0.123489177,-2.4135,-2.7765,-2.9853,-3.2813,-3.5605,9.8511,0,-1.88046,-0.520147,-0.465877,-0.723551,-1.13933,-1.51627,-1.82131,-1.95374,-2.64424,-3.10217,15.4497,0,0,0.0394782
60570040,0,1,0,0.73342,3.91865,842.187,0.206575,0.206556623,-2.2547,-2.679,-2.921,-3.2575,-3.5594,9.9323,0,-1.97628,-0.766679,-0.579816,-0.669375,-0.991071,-1.33905,-1.63859,-1.77152,-2.4912,-2.97817,14.7519,0,0,0.0136898
59989443,0,1,0,0.51325,4.74614,52.841,0.012374,0.0135119956,-2.0043,-2.4606,-2.7213,-3.0834,-3.4044,8.8518,0,-1.01182,-0.0333416,0.132768,0.0450888,-0.298409,-0.679521,-1.01138,-1.16006,-1.96049,-2.48864,12.0556,0,0,0.0148488
60009122,0,1,0,2.36409,0.06968,211.132,0.049863,0.0499042962,-1.723,-2.2321,-2.5215,-2.9166,-3.2495,10.3552,0,-1.38061,-0.35228,0.0047917,0.178444,-0.0435191,-0.386323,-0.708401,-0.854852,-1.67491,-2.22588,11.7211,0,0,0.0199457
60121519,0,1,0,1.91988,0.36452,472.314,0.113228,0.112647725,-1.9261,-2.3376,-2.573,-2.9028,-3.2034,10.4332,0,-1.28166,-0.0116981,0.0862887,-0.138356,-0.538681,-0.909642,-1.21275,-1.345,-2.03444,-2.49217,13.3365,0,0,0.0059738
60179853,0,1,0,2.08385,0.28774,547.511,0.131848,0.131378373,-2.1676,-2.5652,-2.793,-3.1129,-3.4073,9.9325,0,-1.69266,-0.289225,-0.257816,-0.534532,-0.960575,-1.34254,-1.64995,-1.783,-2.47659,-2.93444,15.2613,0,0,0.0119807
59990191,0,1,0,2.40175,-1.4932,74.81,0.017536,0.0186187324,-1.9287,-2.4863,-2.8025,-3.2288,-3.5726,9.1401,0,-1.67731,-0.59322,-0.496118,-0.687857,-1.07667,-1.45745,-1.77464,-1.91419,-2.65241,-3.12261,14.6637,0,0,0.0210432
60035855,0,1,0,2.4825,-0.92142,303.489,0.072048,0.0715465951,-1.9952,-2.3872,-2.6121,-2.9291,-3.223,9.814,0,-1.43465,-0.408764,-0.130767,-0.0542744,-0.312727,-0.667751,-0.994623,-1.14371,-1.96688,-2.52116,12.4321,0,0,0.0288199
60043079,0,1,0,2.35004,-1.0379,326.928,0.077716,0.0776322554,-1.7081,-2.2592,-2.5711,-2.9906,-3.3282,9.8755,0,-1.37402,-0.235702,-0.108147,-0.266539,-0.633949,-1.00427,-1.31587,-1.45325,-2.18576,-2.66245,13.6575,0,0,0.0245862
60261665,0,1,0,1.51722,-1.11773,624.418,0.151072,0.151630878,-2.0688,-2.5349,-2.8001,-3.1649,-3.4816,10.3401,0,-1.69168,-0.387027,-0.267065,-0.472618,-0.862681,-1.22966,-1.52961,-1.65986,-2.34786,-2.80584,14.2124,0,0,0.0177802
60081725,0,1,0,1.73271,-1.5363,414.431,0.099015,0.0996357152,-2.0455,-2.4737,-2.7184,-3.0597,-3.3671,9.6975,0,-1.42911,-0.397659,-0.116243,-0.0200225,-0.262999,-0.609994,-0.932853,-1.07953,-1.89881,-2.4541,12.3402,0,0,0.0218
60121033,0,1,0,2.05062,-2.26133,476.015,0.11414,0.114138302,-2.1566,-2.5326,-2.7485,-3.0537,-3.3393,9.8198,0,-1.44634,0.0606998,0.0680552,-0.214139,-0.628948,-0.995576,-1.29002,-1.41759,-2.07742,-2.51166,14.8067,0,0,0.0062684
60136049,0,1,0,1.74002,-2.0363,496.998,0.119319,0.11909442,-2.2037,-2.6268,-2.8686,-3.2061,-3.5108,10.1315,0,-2.02269,-0.991956,-0.708524,-0.598427,-0.828789,-1.16901,-1.48857,-1.63539,-2.44957,-3.00681,13.783,0,0,0.0202099
59992162,0,1,0,2.20226,-3.30145,101.214,0.023761,0.0243372279,-1.6035,-2.0384,-2.2873,-2.6348,-2.9478,9.4452,0,-0.857228,0.375461,0.324474,-0.0126355,-0.465479,-0.8567,-1.1665,-1.29987,-1.98817,-2.43316,13.957,0,0,0.0190086
59996780,0,1,0,1.63953,-2.86327,149.865,0.035275,0.0356700319,-2.0742,-2.5444,-2.8126,-3.1832,-3.5073,9.0713,0,-1.10902,-0.008702,0.0974117,-0.0844277,-0.466906,-0.845111,-1.16017,-1.29851,-2.0355,-2.50757,13.1648,0,0,0.0423301
60023022,0,1,0,1.56188,-3.43342,270.503,0.064097,0.0637451514,-2.0003,-2.4539,-2.7128,-3.0718,-3.3893,9.8981,0,-1.15219,0.0669175,0.13526,-0.113884,-0.527092,-0.904374,-1.21018,-1.34326,-2.03566,-2.49254,13.2214,0,0,0.0256378
60116258,0,1,0,1.56458,-2.5481,471.062,0.112919,0.112878017,-2.1178,-2.5944,-2.8655,-3.2381,-3.5595,9.5842,0,-1.83945,-0.808443,-0.52538,-0.419876,-0.65415,-0.996372,-1.31725,-1.46472,-2.28007,-2.837,13.3387,0,0,0.020708
60276164,0,1,0,2.40729,-3.40667,637.786,0.154433,0.154955991,-2.0827,-2.6532,-2.9747,-3.4016,-3.7339,9.5004,0,-1.67514,-0.328269,-0.251121,-0.4922,-0.900965,-1.27565,-1.58015,-1.71162,-2.4035,-2.86104,14.5245,0,0,0.0175269
59989868,0,1,0,1.53717,-3.51858,66.824,0.015656,0.0162753562,-2.0988,-2.4991,-2.7288,-3.0526,-3.352,9.6009,0,-1.81043,-0.803449,-0.536943,-0.502986,-0.795384,-1.16771,-1.50374,-1.65614,-2.48977,-3.0394,13.561,0,0,0.0187872
59990183,0,1,0,2.4796,-4.34139,77.159,0.01809,0.0184023772,-2.0874,-2.4272,-2.6234,-2.9038,-3.1732,8.8876,0,-1.5526,-0.527201,-0.17176,-0.0272818,-0.270519,-0.623618,-0.950614,-1.10007,-1.92512,-2.47403,12.2509,0,0,0.021708
60077013,0,1,0,2.18333,-4.1992,402.405,0.096074,0.0965698398,-2.1824,-2.6929,-2.9826,-3.3768,-3.7068,9.6608,0,-1.69635,-0.665246,-0.384189,-0.289948,-0.534674,-0.882887,-1.20574,-1.35266,-2.17233,-2.72751,13.0167,0,0,0.0304606
59992632,0,1,0,2.23956,-4.54282,107.954,0.025352,0.0262502362,-2.2814,-2.6841,-2.9151,-3.2404,-3.5404,9.3887,0,-2.16623,-1.15593,-0.88717,-0.845494,-1.13201,-1.50157,-1.83569,-1.98709,-2.81916,-3.36954,14.4142,0,0,0.0304224
60146176,0,1,0,1.76778,-4.81772,511.507,0.122908,0.124115165,-2.0829,-2.4597,-2.676,-2.9817,-3.2673,10.0353,0,-1.97385,-0.446808,-0.435056,-0.713733,-1.12647,-1.49238,-1.78612,-1.91324,-2.57286,-3.00725,16.0652,0,0,0.0090948
59989452,0,1,0,2.24735,1.68722,54.756,0.012824,0.0132648083,-1.7845,-2.2881,-2.5749,-2.9679,-3.3022,9.7941,0,-1.15411,-0.175327,-0.009054,-0.0964342,-0.439701,-0.820705,-1.15248,-1.30112,-2.1015,-2.62966,12.4093,0,0,0.0153888
60038035,0,1,0,1.79681,1.70453,307.745,0.073076,0.0722544726,-2.021,-2.4452,-2.6879,-3.0271,-3.3341,9.9421,0,-1.50623,-0.476023,-0.119571,0.0744655,-0.131234,-0.465774,-0.783156,-0.929224,-1.74332,-2.29648,11.97,0,0,0.0292311
60073411,0,1,0,2.28209,1.83618,399.483,0.09536,0.0961976943,-2.1764,-2.6403,-2.9045,-3.2694,-3.5884,10.3864,0,-1.71815,-0.566775,-0.430556,-0.57941,-0.940997,-1.30864,-1.6184,-1.75468,-2.48606,-2.964,14.4505,0,0,0.030233
60007468,0,1,0,2.32564,2.60307,201.566,0.047579,0.0475797716,-1.5103,-1.924,-2.161,-2.4935,-2.7974,9.8163,0,-0.800111,0.400791,0.458992,0.201451,-0.216544,-0.596048,-0.902678,-1.0349,-1.72925,-2.18517,12.4156,0,0,0.0190308
60012639,0,1,0,2.42539,2.7185,224.482,0.053055,0.0528508319,-1.6273,-2.0982,-2.3667,-2.7373,-3.0606,9.2569,0,-1.43676,-0.387406,0.0287736,0.262073,0.057884,-0.278593,-0.597678,-0.743426,-1.55943,-2.10389,11.4582,0,0,0.0212211
60126954,0,1,0,1.8971,3.11655,484.586,0.116254,0.115543762,-2.074,-2.4972,-2.7391,-3.0767,-3.3816,10.7762,0,-1.65546,-0.382909,-0.283179,-0.50623,-0.905645,-1.27626,-1.57908,-1.71114,-2.40046,-2.85821,14.259,0,0,0.0069483
59990704,0,1,0,2.18377,3.71218,82.642,0.019381,0.0197096763,-1.8175,-2.155,-2.3498,-2.6285,-2.8966,9.4686,0,-0.935738,0.0472313,0.21589,0.132827,-0.207129,-0.5866,-0.91724,-1.06526,-1.86481,-2.39318,11.8351,0,0,0.0232572
60000860,0,1,0,2.27561,3.62891,165.758,0.03905,0.0396200833,-2.2504,-2.7206,-2.9887,-3.3592,-3.683,9.1073,0,-1.34627,-0.350547,-0.17458,-0.24514,-0.57583,-0.951099,-1.27865,-1.42501,-2.22235,-2.75127,12.7836,0,0,0.0468601
60019851,0,1,0,1.96663,4.94387,252.992,0.059889,0.0582408385,-1.8374,-2.3463,-2.6355,-3.0301,-3.3623,10.3329,0,-1.15231,-0.0295767,0.0894231,-0.0791019,-0.453008,-0.826355,-1.14007,-1.27872,-2.01255,-2.48778,13.1714,0,0,0.0239546
60116923,0,1,0,2.99115,0.25717,467.195,0.111967,0.112588279,-2.1984,-2.6856,-2.9625,-3.3418,-3.6658,9.8007,0,-1.88214,-0.848014,-0.647386,-0.674603,-0.970319,-1.32636,-1.64554,-1.78993,-2.57549,-3.10715,13.883,0,0,0.0355685
59992169,0,1,0,3.1748,-1.81687,102.044,0.023957,0.0246363146,-1.8686,-2.4043,-2.7084,-3.121,-3.4609,10.0979,0,-1.35555,-0.329603,0.0263551,0.176392,-0.0628509,-0.414094,-0.73987,-0.888712,-1.71273,-2.26207,11.7384,0,0,0.0287484
59998832,0,1,0,3.03405,-1.63535,162.457,0.038265,0.0388428141,-0.7596,-1.2272,-1.4939,-1.8627,-2.1859,9.8486,0,-0.232605,1.04034,0.997898,0.664006,0.209963,-0.184429,-0.496551,-0.630717,-1.32821,-1.78388,12.3504,0,0,0
60000461,0,1,0,2.63728,-1.66022,165.201,0.038917,0.0394913474,-2.197,-2.6681,-2.9367,-3.3078,-3.632,9.1827,0,-1.60451,-0.589342,-0.31756,-0.265281,-0.544016,-0.909992,-1.24166,-1.3918,-2.2219,-2.77323,12.9602,0,0,0.0467005
59988621,0,1,0,3.00946,-2.78627,27.502,0.006431,0.00735870103,-1.3183,-1.787,-2.0546,-2.4251,-2.7503,9.1387,0,-1.14896,-0.0956236,0.321901,0.505782,0.268162,-0.0840867,-0.411256,-0.560482,-1.38493,-1.92622,10.8849,0,0,0.0077172
60085880,0,1,0,3.15379,-3.79097,422.292,0.100939,0.101106765,-2.2961,-2.6917,-2.9184,-3.2375,-3.5321,9.8104,0,-1.48186,-0.453269,-0.099396,0.118967,-0.0682923,-0.393563,-0.706723,-0.850266,-1.66,-2.21406,11.8411,0,0,0.0320239
60125599,0,1,0,3.32223,-4.29603,483.539,0.115995,0.115945594,-2.0595,-2.5619,-2.847,-3.2356,-3.5627,9.8444,0,-1.50802,-0.343271,-0.196815,-0.334782,-0.688752,-1.05196,-1.36065,-1.49748,-2.22582,-2.70617,13.8544,0,0,0.0204682
60009129,0,1,0,2.67703,1.46655,211.004,0.049833,0.0493141729,-2.0338,-2.5168,-2.792,-3.1705,-3.4973,9.6611,0,-1.30126,-0.282459,-0.0083033,0.0518781,-0.220384,-0.582595,-0.913659,-1.06287,-1.89155,-2.44356,12.1686,0,0,0.039866
60048858,0,1,0,2.71397,0.91469,340.391,0.080978,0.0800439291,-2.1016,-2.5294,-2.7739,-3.1153,-3.4232,10.2947,0,-1.27392,-0.245474,0.0336898,0.116912,-0.136354,-0.488767,-0.814026,-0.962259,-1.78405,-2.33868,12.004,0,0,0.0256284
60048864,0,1,0,3.25046,0.66891,342.424,0.081471,0.0805707293,-2.196,-2.6717,-2.9425,-3.3154,-3.6384,9.5232,0,-1.53604,-0.3947,-0.265318,-0.421643,-0.787762,-1.15749,-1.46867,-1.60581,-2.33807,-2.81504,14.0481,0,0,0.0283745
60262184,0,1,0,2.59407,0.71784,626.267,0.151536,0.151154109,-2.0841,-2.5327,-2.7883,-3.1419,-3.4537,10.2018,0,-1.50251,-0.480266,-0.0903121,0.241768,0.108144,-0.194258,-0.495021,-0.63478,-1.43008,-1.98069,11.4415,0,0,0.0177452
60338311,0,1,0,2.57277,0.70129,688.864,0.16733,0.167238261,-2.217,-2.6587,-2.9103,-3.2591,-3.5681,10.3664,0,-1.93566,-0.618868,-0.489182,-0.686733,-1.07221,-1.43654,-1.73628,-1.86735,-2.55342,-3.01233,14.7646,0,0,0.01656
61577774,0,1,0,2.97114,1.30352,1243.742,0.313483,0.313255775,-2.0894,-2.5444,-2.8024,-3.1563,-3.4625,10.6107,0,-1.82462,-0.296269,-0.143312,-0.31283,-0.681125,-1.03719,-1.33082,-1.45921,-2.1384,-2.59595,14.6437,0,0,0.0117088
59989457,0,1,0,2.70247,2.3778,52.204,0.012224,0.0129405223,-1.7094,-2.1798,-2.4484,-2.8198,-3.1453,9.5956,0,-1.03867,-0.0602889,0.105767,0.0179876,-0.325588,-0.706736,-1.03862,-1.18731,-1.98777,-2.51591,12.1233,0,0,0.0146688
59990266,0,1,0,3.19289,2.24366,71.632,0.016788,0.0179852543,-0.9229,-1.4049,-1.6796,-2.0585,-2.387,9.4848,0,-0.540906,0.466387,0.733143,0.768008,0.47631,0.104317,-0.231483,-0.383759,-1.2172,-1.76693,10.3828,0,0,0.0134307
60009130,0,1,0,3.48446,1.76105,209.937,0.049578,0.0493147156,-2.2301,-2.6397,-2.8744,-3.204,-3.5061,9.5578,0,-1.7536,-0.734894,-0.460793,-0.400792,-0.673221,-1.03552,-1.36658,-1.51581,-2.34452,-2.89651,13.3004,0,0,0.0396633
60015766,0,1,0,3.37194,1.96336,242.227,0.057306,0.0565048655,-1.9178,-2.4148,-2.6975,-3.0847,-3.4145,10.3709,0,-1.34227,-0.118008,-0.0955939,-0.381349,-0.813805,-1.1995,-1.50974,-1.64399,-2.34026,-2.79566,14.1289,0,0,0.0458444
60064249,0,1,0,2.90568,2.4253,373.179,0.088946,0.088468346,-2.0722,-2.5381,-2.8036,-3.17,-3.49,9.9458,0,-1.59198,-0.344501,-0.261383,-0.498053,-0.904671,-1.27925,-1.58298,-1.71469,-2.40634,-2.86322,14.2108,0,0,0.0281779
60131772,0,1,0,3.14143,1.73226,486.766,0.116792,0.116118406,-2.0577,-2.4556,-2.6835,-3.0039,-3.2989,9.8984,0,-1.48754,-0.214514,-0.114475,-0.337242,-0.736497,-1.10706,-1.40981,-1.54185,-2.23114,-2.6889,13.8371,0,0,0.0071217
60704350,0,1,0,3.45995,2.10812,911.336,0.224545,0.22574129,-2.263,-2.6828,-2.9223,-3.2556,-3.5552,10.068,0,-1.87764,-0.2394,-0.187824,-0.444816,-0.855087,-1.22621,-1.5269,-1.6574,-2.33662,-2.78734,15.291,0,0,0.0124038
60021831,0,1,0,3.15576,4.70488,262.783,0.062241,0.0615783033,-2.3601,-2.7135,-2.917,-3.2068,-3.4826,9.8539,0,-1.39222,-0.383973,-0.0547836,0.0794014,-0.159426,-0.50825,-0.832774,-0.981511,-1.80197,-2.35709,11.902,0,0,0.0497924
60357747,0,1,0,3.16706,4.51582,705.208,0.171475,0.173189375,-2.291,-2.6762,-2.897,-3.2079,-3.496,10.2954,0,-2.02728,-0.830202,-0.658275,-0.766635,-1.10067,-1.45413,-1.75768,-1.89281,-2.61538,-3.10071,14.9744,0,0,0.0162541
59989266,0,1,0,4.31564,0.33739,48.272,0.011301,0.0120888831,-1.883,-2.3111,-2.5562,-2.8992,-3.2102,9.675,0,-1.14117,-0.163377,0.002345,-0.0860494,-0.430102,-0.811472,-1.14352,-1.29231,-2.09288,-2.621,12.3836,0,0,0.0135612
59995050,0,1,0,3.54349,0.38537,135.957,0.031977,0.0330707476,-1.8745,-2.2122,-2.4071,-2.6858,-2.9539,9.985,0,-1.51023,-0.497461,-0.227222,-0.18034,-0.462996,-0.830764,-1.16366,-1.31442,-2.1455,-2.69636,12.7495,0,0,0.0255814
60055164,0,1,0,4.14737,0.22048,355.122,0.084554,0.083289938,-2.2097,-2.6581,-2.914,-3.269,-3.5839,10.5122,0,-1.36955,-0.347333,-0.15562,-0.198488,-0.507229,-0.870611,-1.19252,-1.3371,-2.12734,-2.65787,12.6865,0,0,0.0305936
60098669,0,1,0,4.09054,0.36511,441.18,0.10557,0.105432216,-2.3065,-2.6566,-2.8581,-3.1451,-3.4182,9.9242,0,-1.59131,-0.433375,-0.292043,-0.435505,-0.793571,-1.15861,-1.46869,-1.60477,-2.33556,-2.81416,14.098,0,0,0.0335109
59998835,0,1,0,3.83697,-1.26189,164.34,0.038713,0.0395198893,-1.9416,-2.4294,-2.7072,-3.0892,-3.4179,9.3791,0,-1.18301,-0.187498,-0.0116584,-0.082427,-0.413268,-0.788604,-1.11621,-1.26259,-2.05996,-2.58888,12.3766,0,0,0.0309701
60116427,0,1,0,4.12901,-1.17616,469.727,0.11259,0.11270479,-1.9134,-2.3041,-2.5281,-2.8436,-3.1358,10.538,0,-1.33132,0.0407328,0.0619383,-0.223114,-0.654018,-1.03768,-1.34673,-1.48083,-2.17495,-2.63254,14.4586,0,0,0.0057693
59995918,0,1,0,3.54561,-2.40412,141.757,0.033352,0.0344640014,-1.9363,-2.4027,-2.6687,-3.0369,-3.3599,9.1886,0,-1.62389,-0.573026,-0.155479,0.0575429,-0.160786,-0.504218,-0.825667,-0.972714,-1.79165,-2.3349,11.9813,0,0,0.0266822
60268855,0,1,0,4.19559,-1.88183,633.405,0.153331,0.153584952,-2.2041,-2.7057,-2.9901,-3.3769,-3.7014,10.3027,0,-1.59416,-0.248529,-0.172006,-0.413599,-0.82256,-1.19752,-1.50191,-1.63343,-2.32534,-2.78286,14.3269,0,0,0.0189404
59990177,0,1,0,4.20621,-3.43307,74.605,0.017488,0.0181988632,-2.0353,-2.5247,-2.8036,-3.1872,-3.5177,8.5996,0,-1.27574,-0.223431,0.194321,0.390129,0.160696,-0.187742,-0.512414,-0.661069,-1.48271,-2.02486,11.1618,0,0,0.0209856
60089939,0,1,0,4.35439,-3.12648,425.012,0.101605,0.102087944,-2.1936,-2.5242,-2.715,-2.9879,-3.2507,9.7687,0,-1.26909,-0.113672,0.025667,-0.119869,-0.479551,-0.845319,-1.1555,-1.29143,-2.02244,-2.50079,13.3051,0,0,0.0215936
60093886,0,1,0,3.899,-2.89525,432.611,0.103468,0.104082391,-2.0081,-2.4853,-2.7568,-3.13,-3.4522,9.3555,0,-1.88191,-0.399491,-0.397601,-0.684056,-1.10153,-1.46909,-1.7644,-1.8908,-2.55224,-2.9856,15.9672,0,0,0.0214487
59991281,0,1,0,4.41639,-4.49353,87.662,0.020564,0.0204645202,-1.8262,-2.2109,-2.432,-2.7447,-3.0369,9.7946,0,-0.979596,0.0210546,0.34528,0.444049,0.178294,-0.18396,-0.515026,-0.665637,-1.49429,-2.04578,11.0047,0,0,0.0246768
59995847,0,1,0,3.65882,-4.38362,139.841,0.032897,0.0342032559,-2.2235,-2.6394,-2.8777,-3.212,-3.5173,9.1123,0,-1.60949,-0.596406,-0.325962,-0.278361,-0.56049,-0.928015,-1.26074,-1.41142,-2.24237,-2.79329,12.9942,0,0,0.0394765
60057863,0,1,0,3.58953,-4.17798,364.433,0.086818,0.0864177696,-2.3374,-2.6728,-2.8663,-3.1429,-3.4087,9.6144,0,-1.79654,-0.650898,-0.518899,-0.672321,-1.03664,-1.40555,-1.71617,-1.85296,-2.58487,-3.06223,14.6787,0,0,0.0274966
60284123,0,1,0,3.76037,-4.05932,647.045,0.156765,0.157643734,-2.2928,-2.6974,-2.9289,-3.2532,-3.5497,9.9969,0,-1.60683,-0.203347,-0.131132,-0.374243,-0.782591,-1.15572,-1.45931,-1.59015,-2.27965,-2.73759,14.6145,0,0,0.0173517
60000348,0,1,0,3.93485,-4.86922,165.978,0.039102,0.0397032477,-2.2315,-2.6663,-2.915,-3.2619,-3.5742,9.5665,0,-1.62306,-0.432665,-0.37968,-0.641541,-1.06116,-1.44216,-1.74868,-1.88132,-2.57587,-3.03166,14.51,0,0,0.0469225
60018983,0,1,0,3.90387,-4.88047,256.033,0.060619,0.0596578013,-2.2225,-2.6234,-2.8533,-3.1767,-3.4748,9.6871,0,-1.72106,-0.71262,-0.528505,-0.586323,-0.90648,-1.27563,-1.6013,-1.74796,-2.54117,-3.07162,13.6446,0,0,0.0484948
60054273,0,1,0,4.08329,-4.93011,357.683,0.085176,0.0857348685,-2.4662,-2.7996,-2.9919,-3.267,-3.5316,9.307,0,-1.95083,-0.928287,-0.736374,-0.778864,-1.08733,-1.45057,-1.77239,-1.91692,-2.70709,-3.23762,14.1376,0,0,0.0310414
59995042,0,1,0,4.04307,1.4363,133.491,0.031393,0.0324969894,-1.8717,-2.413,-2.7202,-3.1359,-3.4762,9.3914,0,-1.23843,-0.247763,-0.0746564,-0.150006,-0.484191,-0.861029,-1.18973,-1.3367,-2.13486,-2.66357,12.5445,0,0,0.0376717
60000628,0,1,0,3.78943,1.13289,171.828,0.040493,0.0403750651,-2.0398,-2.4313,-2.6561,-2.9733,-3.268,9.7429,0,-1.65085,-0.654218,-0.477711,-0.547378,-0.877425,-1.25241,-1.57975,-1.72599,-2.52318,-3.05214,13.5403,0,0,0.0323941
60055174,0,1,0,4.17058,1.08779,357.796,0.085204,0.0837988383,-2.2693,-2.7066,-2.9564,-3.3041,-3.6152,10.2682,0,-1.73819,-0.412288,-0.40598,-0.702835,-1.13961,-1.52675,-1.83638,-1.96997,-2.66613,-3.12286,15.6244,0,0,0.0310599
60142414,0,1,0,4.43668,1.26114,507.24,0.121852,0.121835241,-2.1496,-2.6546,-2.9411,-3.3311,-3.6583,10.1533,0,-2.17431,-1.13686,-0.933523,-0.954832,-1.24564,-1.59923,-1.9167,-2.06029,-2.8444,-3.37615,14.5849,0,0,0.0200136
